"workerid","rt","subjectGender","speakerGender","speakerName","content","subjectName","verb","contentNr","trigger_class","response","slide_number_in_experiment"
"A3388HIWAKD3DV",1458,NA,"M","James","Zack owns a car",NA,"control_good","control_good1","control","Yes",30
"A3388HIWAKD3DV",1396,NA,"F","Carol","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",31
"A3388HIWAKD3DV",1080,"M","F","Margaret","Sophia got a tattoo","Kevin","know","5","NonProj","Yes",32
"A5Q0UTSKAI2TQ",6192,"F","F","Elizabeth","Danny ate the last cupcake","Julie","demonstrate","11","C","Yes",5
"A5Q0UTSKAI2TQ",4532,NA,"M","Matthew","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",6
"A5Q0UTSKAI2TQ",3483,"M","F","Donna","Mary is pregnant","Kevin","suggest","1","C","No",7
"A5Q0UTSKAI2TQ",3250,NA,"F","Donna","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",8
"A5Q0UTSKAI2TQ",4014,NA,"M","George","the window broke",NA,"control_good","control_good2","control","Yes",9
"A5Q0UTSKAI2TQ",4032,"M","F","Linda","Olivia sleeps until noon","Edward","say","4","C","Yes",10
"A5Q0UTSKAI2TQ",4077,"F","M","Richard","Tony had a drink last night","Joyce","reveal","15","NonProj","Yes",11
"A5Q0UTSKAI2TQ",3607,"F","F","Lisa","Frank got a cat","Catherine","see","12","NonProj","Yes",12
"A5Q0UTSKAI2TQ",2813,NA,"F","Nancy","Dana wears a wig",NA,"control_bad","control_bad1","control","No",13
"A5Q0UTSKAI2TQ",5435,"F","M","David","Charley speaks Spanish","Virginia","announce","20","C","Yes",14
"A5Q0UTSKAI2TQ",3680,"F","F","Margaret","Julian dances salsa","Cynthia","annoyed","18","NonProj","Yes",15
"A5Q0UTSKAI2TQ",5570,"F","F","Betty","Jon walks to work","Kathleen","pretend","19","NonProj","No",16
"A5Q0UTSKAI2TQ",5226,"M","M","Christopher","Isabella ate a steak on Sunday","Gregory","know","7","NonProj","Yes",17
"A5Q0UTSKAI2TQ",4210,"F","M","Steven","Owen shoveled snow last winter","Christina","be_right_that","17","C","Yes",18
"A5Q0UTSKAI2TQ",6889,"F","M","George","Josh learned to ride a bike yesterday","Sharon","hear","16","C","Yes",19
"A5Q0UTSKAI2TQ",4369,"M","M","Matthew","Emma studied on Saturday morning","Jeffrey","admit","3","C","Yes",20
"A5Q0UTSKAI2TQ",3983,"M","F","Dorothy","Grace visited her sister","Gary","acknowledge","9","C","Yes",21
"A5Q0UTSKAI2TQ",2984,"M","F","Nancy","Zoe calculated the tip","Patrick","discover","10","NonProj","Yes",22
"A5Q0UTSKAI2TQ",4382,"F","F","Helen","Jackson ran 10 miles","Angela","think","13","NonProj","No",23
"A5Q0UTSKAI2TQ",3656,"F","M","James","Jayden rented a car","Diane","confess","14","C","Yes",24
"A5Q0UTSKAI2TQ",4624,NA,"F","Sarah","Zack owns a car",NA,"control_good","control_good1","control","Yes",25
"A5Q0UTSKAI2TQ",4430,"M","F","Michelle","Josie went on vacation to France","Ryan","establish","2","NonProj","Yes",26
"A5Q0UTSKAI2TQ",3890,NA,"F","Elizabeth","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",27
"A5Q0UTSKAI2TQ",4836,"M","F","Kimberly","Emily bought a car yesterday","Larry","confirm","8","C","Yes",28
"A5Q0UTSKAI2TQ",5250,"M","F","Sarah","Mia drank 2 cocktails last night","Justin","prove","6","C","Yes",29
"A5Q0UTSKAI2TQ",4352,NA,"M","Richard","Madison closed the window",NA,"control_bad","control_bad3","control","No",30
"A5Q0UTSKAI2TQ",4882,"M","M","Thomas","Sophia got a tattoo","Benjamin","inform_Sam","5","C","Yes",31
"A5Q0UTSKAI2TQ",3476,NA,"M","Steven","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",32
"A11J0L9CV8ON9U",5150,"M","F","Kimberly","Olivia sleeps until noon","Eric","reveal","4","NonProj","Yes",5
"A11J0L9CV8ON9U",3799,NA,"M","Paul","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",6
"A11J0L9CV8ON9U",6247,"F","F","Dorothy","Danny ate the last cupcake","Joyce","confess","11","C","Yes",7
"A11J0L9CV8ON9U",3568,"M","F","Ashley","Zoe calculated the tip","Larry","acknowledge","10","C","Yes",8
"A11J0L9CV8ON9U",3240,NA,"F","Jessica","Dana wears a wig",NA,"control_bad","control_bad1","control","No",9
"A11J0L9CV8ON9U",4840,"M","M","David","Mia drank 2 cocktails last night","Jeffrey","prove","6","C","Yes",10
"A11J0L9CV8ON9U",3873,NA,"F","Jennifer","the window broke",NA,"control_good","control_good2","control","Yes",11
"A11J0L9CV8ON9U",4455,"M","M","Matthew","Josie went on vacation to France","Jacob","say","2","C","Yes",12
"A11J0L9CV8ON9U",5823,"F","M","Paul","Owen shoveled snow last winter","Janet","annoyed","17","NonProj","Yes",13
"A11J0L9CV8ON9U",2568,"M","F","Lisa","Mary is pregnant","Gregory","confirm","1","C","Yes",14
"A11J0L9CV8ON9U",3368,"M","M","Christopher","Sophia got a tattoo","Benjamin","think","5","NonProj","Yes",15
"A11J0L9CV8ON9U",10920,"F","M","George","Frank got a cat","Angela","be_right_that","12","C","Yes",16
"A11J0L9CV8ON9U",7656,NA,"F","Ashley","Madison closed the window",NA,"control_bad","control_bad3","control","No",17
"A11J0L9CV8ON9U",4519,"F","M","William","Jon walks to work","Diane","establish","19","NonProj","Yes",18
"A11J0L9CV8ON9U",9439,"F","F","Sarah","Julian dances salsa","Amy","discover","18","NonProj","Yes",19
"A11J0L9CV8ON9U",4095,NA,"M","Matthew","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",20
"A11J0L9CV8ON9U",4200,"F","M","Mark","Jackson ran 10 miles","Carolyn","know","13","NonProj","Yes",21
"A11J0L9CV8ON9U",3423,"F","F","Karen","Jayden rented a car","Rebecca","demonstrate","14","C","Yes",22
"A11J0L9CV8ON9U",6912,"F","F","Susan","Josh learned to ride a bike yesterday","Catherine","see","16","NonProj","Yes",23
"A11J0L9CV8ON9U",4304,"M","F","Jennifer","Emily bought a car yesterday","Tyler","hear","8","C","No",24
"A11J0L9CV8ON9U",4816,"F","M","Kenneth","Tony had a drink last night","Amanda","announce","15","C","Yes",25
"A11J0L9CV8ON9U",4496,"F","F","Jessica","Charley speaks Spanish","Anna","inform_Sam","20","C","Yes",26
"A11J0L9CV8ON9U",3168,"M","F","Elizabeth","Isabella ate a steak on Sunday","Brian","admit","7","C","Yes",27
"A11J0L9CV8ON9U",3312,NA,"F","Kimberly","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",28
"A11J0L9CV8ON9U",5111,"M","F","Sandra","Grace visited her sister","Justin","suggest","9","C","Yes",29
"A11J0L9CV8ON9U",3791,NA,"F","Sarah","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",30
"A11J0L9CV8ON9U",3551,NA,"M","Christopher","Zack owns a car",NA,"control_good","control_good1","control","Yes",31
"A11J0L9CV8ON9U",7664,"M","M","Robert","Emma studied on Saturday morning","Raymond","pretend","3","NonProj","No",32
"A10DEO061A6L3O",5062,"M","M","Robert","Mary is pregnant","Brian","discover","1","NonProj","Yes",5
"A10DEO061A6L3O",5636,NA,"F","Helen","Zack owns a car",NA,"control_good","control_good1","control","Yes",6
"A10DEO061A6L3O",8461,"F","M","Thomas","Josh learned to ride a bike yesterday","Nicole","admit","16","C","Yes",7
"A10DEO061A6L3O",9493,"M","M","Kenneth","Mia drank 2 cocktails last night","Larry","inform_Sam","6","C","Yes",8
"A10DEO061A6L3O",4396,"M","M","William","Zoe calculated the tip","Eric","prove","10","C","Yes",9
"A10DEO061A6L3O",5991,"F","M","Mark","Jackson ran 10 miles","Rachel","see","13","NonProj","Yes",10
"A10DEO061A6L3O",5844,NA,"F","Sarah","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",11
"A10DEO061A6L3O",4558,"F","F","Jessica","Julian dances salsa","Rebecca","acknowledge","18","C","Yes",12
"A10DEO061A6L3O",5202,NA,"M","William","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",13
"A10DEO061A6L3O",6564,"M","F","Nancy","Grace visited her sister","Kevin","demonstrate","9","C","Yes",14
"A10DEO061A6L3O",9962,"F","F","Jennifer","Frank got a cat","Cynthia","confirm","12","C","Yes",15
"A10DEO061A6L3O",3243,"F","F","Helen","Jon walks to work","Carolyn","be_right_that","19","C","Yes",16
"A10DEO061A6L3O",5147,"M","M","Matthew","Isabella ate a steak on Sunday","Gary","think","7","NonProj","No",17
"A10DEO061A6L3O",5674,NA,"F","Jennifer","Madison closed the window",NA,"control_bad","control_bad3","control","No",18
"A10DEO061A6L3O",6434,"F","F","Linda","Danny ate the last cupcake","Stephanie","suggest","11","C","No",19
"A10DEO061A6L3O",4914,"F","F","Elizabeth","Charley speaks Spanish","Christina","annoyed","20","NonProj","Yes",20
"A10DEO061A6L3O",5280,"F","F","Karen","Owen shoveled snow last winter","Julie","say","17","C","Yes",21
"A10DEO061A6L3O",5380,"M","F","Donna","Emma studied on Saturday morning","Alexander","announce","3","C","Yes",22
"A10DEO061A6L3O",3376,NA,"F","Kimberly","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",23
"A10DEO061A6L3O",7338,"M","F","Sarah","Josie went on vacation to France","Jerry","know","2","NonProj","Yes",24
"A10DEO061A6L3O",5466,"F","F","Dorothy","Tony had a drink last night","Amy","reveal","15","NonProj","Yes",25
"A10DEO061A6L3O",6115,"M","F","Kimberly","Olivia sleeps until noon","Gregory","pretend","4","NonProj","No",26
"A10DEO061A6L3O",4247,"F","F","Michelle","Jayden rented a car","Anna","hear","14","C","Yes",27
"A10DEO061A6L3O",6991,NA,"F","Elizabeth","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",28
"A10DEO061A6L3O",3506,"M","M","Steven","Sophia got a tattoo","Edward","confess","5","C","Yes",29
"A10DEO061A6L3O",3815,"M","M","James","Emily bought a car yesterday","Jeffrey","establish","8","NonProj","Yes",30
"A10DEO061A6L3O",3636,NA,"F","Jessica","Dana wears a wig",NA,"control_bad","control_bad1","control","No",31
"A10DEO061A6L3O",4729,NA,"M","Matthew","the window broke",NA,"control_good","control_good2","control","Yes",32
"A2DQKIMDXB47QE",4023,NA,"F","Betty","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",5
"A2DQKIMDXB47QE",3240,"F","M","Mark","Jon walks to work","Kathleen","confirm","19","C","Yes",6
"A2DQKIMDXB47QE",3912,"F","F","Jennifer","Jayden rented a car","Brenda","inform_Sam","14","C","Yes",7
"A2DQKIMDXB47QE",3888,"M","M","Paul","Emily bought a car yesterday","Timothy","acknowledge","8","C","Yes",8
"A2DQKIMDXB47QE",3752,"F","F","Donna","Josh learned to ride a bike yesterday","Laura","say","16","C","Yes",9
"A2DQKIMDXB47QE",5376,NA,"F","Jennifer","Dana wears a wig",NA,"control_bad","control_bad1","control","No",10
"A2DQKIMDXB47QE",6640,"F","F","Helen","Julian dances salsa","Shirley","annoyed","18","NonProj","Yes",11
"A2DQKIMDXB47QE",3032,"F","F","Linda","Jackson ran 10 miles","Rachel","announce","13","C","Yes",12
"A2DQKIMDXB47QE",3488,"M","F","Jessica","Isabella ate a steak on Sunday","Kevin","suggest","7","C","Yes",13
"A2DQKIMDXB47QE",4112,"M","F","Michelle","Sophia got a tattoo","Justin","pretend","5","NonProj","No",14
"A2DQKIMDXB47QE",3456,"M","M","William","Grace visited her sister","Alexander","know","9","NonProj","Yes",15
"A2DQKIMDXB47QE",3472,NA,"F","Michelle","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",16
"A2DQKIMDXB47QE",3280,NA,"M","Christopher","the window broke",NA,"control_good","control_good2","control","Yes",17
"A2DQKIMDXB47QE",3640,"M","M","Kenneth","Olivia sleeps until noon","Scott","prove","4","C","Yes",18
"A2DQKIMDXB47QE",3808,NA,"M","William","Madison closed the window",NA,"control_bad","control_bad3","control","No",19
"A2DQKIMDXB47QE",4992,"M","M","Richard","Emma studied on Saturday morning","Ronald","establish","3","NonProj","Yes",20
"A2DQKIMDXB47QE",5000,"F","F","Margaret","Danny ate the last cupcake","Sharon","admit","11","C","Yes",21
"A2DQKIMDXB47QE",16744,"F","F","Betty","Tony had a drink last night","Ruth","confess","15","C","Yes",22
"A2DQKIMDXB47QE",3560,"F","M","Christopher","Owen shoveled snow last winter","Christina","reveal","17","NonProj","Yes",23
"A2DQKIMDXB47QE",2792,"M","F","Elizabeth","Zoe calculated the tip","Nicholas","see","10","NonProj","Yes",24
"A2DQKIMDXB47QE",3264,"M","F","Lisa","Josie went on vacation to France","Brian","think","2","NonProj","Yes",25
"A2DQKIMDXB47QE",3136,NA,"M","Mark","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",26
"A2DQKIMDXB47QE",3200,"F","F","Susan","Frank got a cat","Cynthia","hear","12","C","Yes",27
"A2DQKIMDXB47QE",5752,"M","M","George","Mia drank 2 cocktails last night","Patrick","be_right_that","6","C","Yes",28
"A2DQKIMDXB47QE",2832,NA,"F","Lisa","Zack owns a car",NA,"control_good","control_good1","control","Yes",29
"A2DQKIMDXB47QE",3520,"F","F","Karen","Charley speaks Spanish","Anna","discover","20","NonProj","Yes",30
"A2DQKIMDXB47QE",2400,"M","F","Carol","Mary is pregnant","Larry","demonstrate","1","C","Yes",31
"A2DQKIMDXB47QE",3072,NA,"M","Richard","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",32
"A20N1NK5X5S88F",6559,"F","F","Carol","Jon walks to work","Catherine","pretend","19","NonProj","No",5
"A20N1NK5X5S88F",5863,"M","F","Lisa","Sophia got a tattoo","Jeffrey","say","5","C","Yes",6
"A20N1NK5X5S88F",4304,"F","M","Thomas","Danny ate the last cupcake","Kathleen","prove","11","C","Yes",7
"A20N1NK5X5S88F",3712,NA,"M","Steven","the window broke",NA,"control_good","control_good2","control","Yes",8
"A20N1NK5X5S88F",3791,"F","F","Jessica","Julian dances salsa","Stephanie","suggest","18","C","No",9
"A20N1NK5X5S88F",2648,"F","F","Susan","Charley speaks Spanish","Janet","reveal","20","NonProj","Yes",10
"A20N1NK5X5S88F",3816,"F","M","George","Jayden rented a car","Angela","hear","14","C","Yes",11
"A20N1NK5X5S88F",2216,"M","M","Paul","Zoe calculated the tip","Larry","confess","10","C","Yes",12
"A20N1NK5X5S88F",1640,"M","F","Helen","Grace visited her sister","Kevin","confirm","9","C","Yes",13
"A20N1NK5X5S88F",2760,NA,"M","Thomas","Zack owns a car",NA,"control_good","control_good1","control","Yes",14
"A20N1NK5X5S88F",2512,"M","F","Dorothy","Mary is pregnant","Raymond","be_right_that","1","C","Yes",15
"A20N1NK5X5S88F",2936,"F","F","Kimberly","Owen shoveled snow last winter","Melissa","demonstrate","17","C","Yes",16
"A20N1NK5X5S88F",1792,"F","M","Richard","Jackson ran 10 miles","Ruth","admit","13","C","Yes",17
"A20N1NK5X5S88F",4440,NA,"F","Carol","Dana wears a wig",NA,"control_bad","control_bad1","control","No",18
"A20N1NK5X5S88F",6265,"F","M","Kenneth","Tony had a drink last night","Cynthia","establish","15","NonProj","Yes",19
"A20N1NK5X5S88F",3423,"F","F","Betty","Josh learned to ride a bike yesterday","Virginia","see","16","NonProj","Yes",20
"A20N1NK5X5S88F",3199,"M","F","Elizabeth","Olivia sleeps until noon","Alexander","discover","4","NonProj","Yes",21
"A20N1NK5X5S88F",6911,"M","F","Sarah","Josie went on vacation to France","Eric","announce","2","C","Yes",22
"A20N1NK5X5S88F",5711,NA,"F","Donna","Madison closed the window",NA,"control_bad","control_bad3","control","No",23
"A20N1NK5X5S88F",4864,"M","M","Steven","Emma studied on Saturday morning","Jerry","know","3","NonProj","Yes",24
"A20N1NK5X5S88F",2672,NA,"F","Betty","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",25
"A20N1NK5X5S88F",3247,NA,"F","Lisa","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",26
"A20N1NK5X5S88F",2512,"F","M","Matthew","Frank got a cat","Christina","think","12","NonProj","Yes",27
"A20N1NK5X5S88F",4136,NA,"M","Paul","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",28
"A20N1NK5X5S88F",7808,"M","F","Linda","Isabella ate a steak on Sunday","Nicholas","annoyed","7","NonProj","Yes",29
"A20N1NK5X5S88F",2992,NA,"F","Helen","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",30
"A20N1NK5X5S88F",4848,"M","F","Donna","Mia drank 2 cocktails last night","Patrick","inform_Sam","6","C","Yes",31
"A20N1NK5X5S88F",3608,"M","F","Jennifer","Emily bought a car yesterday","Justin","acknowledge","8","C","Yes",32
"A2PBIFYF14M5MD",3127,"F","M","Mark","Jackson ran 10 miles","Julie","suggest","13","C","No",5
"A2PBIFYF14M5MD",2720,"F","F","Lisa","Josh learned to ride a bike yesterday","Diane","confirm","16","C","Yes",6
"A2PBIFYF14M5MD",3808,"M","F","Ashley","Emma studied on Saturday morning","Ryan","confess","3","C","Yes",7
"A2PBIFYF14M5MD",2919,"M","F","Donna","Isabella ate a steak on Sunday","Andrew","annoyed","7","NonProj","Yes",8
"A2PBIFYF14M5MD",2631,"F","F","Michelle","Tony had a drink last night","Brenda","demonstrate","15","C","Yes",9
"A2PBIFYF14M5MD",2263,"F","F","Nancy","Owen shoveled snow last winter","Rachel","acknowledge","17","C","Yes",10
"A2PBIFYF14M5MD",3112,NA,"F","Lisa","Madison closed the window",NA,"control_bad","control_bad3","control","No",11
"A2PBIFYF14M5MD",2672,"M","M","William","Mia drank 2 cocktails last night","Larry","reveal","6","NonProj","Yes",12
"A2PBIFYF14M5MD",2567,NA,"F","Nancy","Zack owns a car",NA,"control_good","control_good1","control","Yes",13
"A2PBIFYF14M5MD",2857,NA,"M","Robert","the window broke",NA,"control_good","control_good2","control","Yes",14
"A2PBIFYF14M5MD",2496,NA,"F","Susan","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",15
"A2PBIFYF14M5MD",3880,"M","F","Helen","Emily bought a car yesterday","Jacob","admit","8","C","Yes",16
"A2PBIFYF14M5MD",3757,"M","M","Robert","Josie went on vacation to France","Gregory","see","2","NonProj","Yes",17
"A2PBIFYF14M5MD",3191,"M","M","Christopher","Mary is pregnant","Eric","announce","1","C","No",18
"A2PBIFYF14M5MD",3047,"M","F","Margaret","Zoe calculated the tip","Tyler","know","10","NonProj","Yes",19
"A2PBIFYF14M5MD",4560,"F","M","Matthew","Danny ate the last cupcake","Rebecca","inform_Sam","11","C","No",20
"A2PBIFYF14M5MD",2559,NA,"F","Ashley","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",21
"A2PBIFYF14M5MD",3817,"F","F","Jennifer","Jon walks to work","Carolyn","say","19","C","No",22
"A2PBIFYF14M5MD",4536,"M","F","Sarah","Olivia sleeps until noon","Brian","establish","4","NonProj","Yes",23
"A2PBIFYF14M5MD",2008,"F","F","Jessica","Jayden rented a car","Stephanie","discover","14","NonProj","Yes",24
"A2PBIFYF14M5MD",1847,"M","F","Karen","Sophia got a tattoo","Timothy","hear","5","C","No",25
"A2PBIFYF14M5MD",1617,"F","F","Linda","Julian dances salsa","Angela","prove","18","C","Yes",26
"A2PBIFYF14M5MD",1992,"M","F","Susan","Grace visited her sister","Benjamin","be_right_that","9","C","Yes",27
"A2PBIFYF14M5MD",3255,NA,"F","Donna","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",28
"A2PBIFYF14M5MD",2497,NA,"F","Margaret","Dana wears a wig",NA,"control_bad","control_bad1","control","No",29
"A2PBIFYF14M5MD",3520,"F","F","Kimberly","Charley speaks Spanish","Janet","think","20","NonProj","No",30
"A2PBIFYF14M5MD",2615,NA,"F","Kimberly","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",31
"A2PBIFYF14M5MD",4184,"F","F","Dorothy","Frank got a cat","Virginia","pretend","12","NonProj","No",32
"A3CLVX6GRHIY29",2134,"M","F","Sarah","Mia drank 2 cocktails last night","Ronald","confirm","6","C","Yes",5
"A3CLVX6GRHIY29",2744,NA,"F","Jessica","the window broke",NA,"control_good","control_good2","control","Yes",6
"A3CLVX6GRHIY29",2000,"F","M","Thomas","Danny ate the last cupcake","Rachel","prove","11","C","Yes",7
"A3CLVX6GRHIY29",2424,NA,"F","Karen","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",8
"A3CLVX6GRHIY29",2008,"M","M","Kenneth","Isabella ate a steak on Sunday","Jacob","think","7","NonProj","No",9
"A3CLVX6GRHIY29",2392,"M","F","Sandra","Olivia sleeps until noon","Nicholas","inform_Sam","4","C","No",10
"A3CLVX6GRHIY29",2848,NA,"M","Kenneth","Madison closed the window",NA,"control_bad","control_bad3","control","No",11
"A3CLVX6GRHIY29",1856,"M","M","Robert","Mary is pregnant","Gregory","demonstrate","1","C","Yes",12
"A3CLVX6GRHIY29",5304,"M","M","Christopher","Zoe calculated the tip","Andrew","know","10","NonProj","Yes",13
"A3CLVX6GRHIY29",3095,"M","M","Paul","Emma studied on Saturday morning","Edward","see","3","NonProj","Yes",14
"A3CLVX6GRHIY29",2032,"M","F","Donna","Grace visited her sister","Jerry","say","9","C","No",15
"A3CLVX6GRHIY29",7376,NA,"F","Betty","Zack owns a car",NA,"control_good","control_good1","control","Yes",16
"A3CLVX6GRHIY29",2073,NA,"F","Lisa","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",17
"A3CLVX6GRHIY29",2183,NA,"F","Donna","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",18
"A3CLVX6GRHIY29",3584,"M","F","Helen","Josie went on vacation to France","Tyler","establish","2","NonProj","Yes",19
"A3CLVX6GRHIY29",1976,"F","F","Jennifer","Frank got a cat","Diane","confess","12","C","No",20
"A3CLVX6GRHIY29",2856,"F","F","Linda","Jon walks to work","Laura","annoyed","19","NonProj","Yes",21
"A3CLVX6GRHIY29",7048,"F","F","Jessica","Jayden rented a car","Kathleen","pretend","14","NonProj","No",22
"A3CLVX6GRHIY29",7448,"F","F","Karen","Josh learned to ride a bike yesterday","Amy","reveal","16","NonProj","Yes",23
"A3CLVX6GRHIY29",5720,"F","F","Carol","Julian dances salsa","Joyce","discover","18","NonProj","Yes",24
"A3CLVX6GRHIY29",15313,NA,"F","Helen","Dana wears a wig",NA,"control_bad","control_bad1","control","No",25
"A3CLVX6GRHIY29",4135,"F","M","Matthew","Jackson ran 10 miles","Anna","suggest","13","C","No",26
"A3CLVX6GRHIY29",2392,"F","M","William","Tony had a drink last night","Christina","acknowledge","15","C","No",27
"A3CLVX6GRHIY29",3352,"M","F","Lisa","Emily bought a car yesterday","Kevin","be_right_that","8","C","Yes",28
"A3CLVX6GRHIY29",2169,"M","F","Betty","Sophia got a tattoo","Scott","admit","5","C","No",29
"A3CLVX6GRHIY29",2935,NA,"F","Elizabeth","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",30
"A3CLVX6GRHIY29",3799,"F","F","Ashley","Owen shoveled snow last winter","Stephanie","announce","17","C","No",31
"A3CLVX6GRHIY29",1952,"F","F","Elizabeth","Charley speaks Spanish","Heather","hear","20","C","No",32
"A3HE75FVA00JSF",5924,NA,"F","Dorothy","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",5
"A3HE75FVA00JSF",4158,NA,"F","Sandra","the window broke",NA,"control_good","control_good2","control","Yes",6
"A3HE75FVA00JSF",3624,NA,"F","Carol","Dana wears a wig",NA,"control_bad","control_bad1","control","No",7
"A3HE75FVA00JSF",7975,NA,"F","Helen","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",8
"A3HE75FVA00JSF",5113,"F","F","Elizabeth","Jayden rented a car","Angela","demonstrate","14","C","Yes",9
"A3HE75FVA00JSF",5352,"F","M","David","Owen shoveled snow last winter","Carolyn","think","17","NonProj","No",10
"A3HE75FVA00JSF",3895,"F","F","Helen","Tony had a drink last night","Nicole","admit","15","C","Yes",11
"A3HE75FVA00JSF",5487,"M","M","Matthew","Isabella ate a steak on Sunday","Jeffrey","say","7","C","Yes",12
"A3HE75FVA00JSF",3160,"M","F","Sandra","Emily bought a car yesterday","Raymond","confess","8","C","Yes",13
"A3HE75FVA00JSF",3016,"M","F","Carol","Sophia got a tattoo","Timothy","discover","5","NonProj","Yes",14
"A3HE75FVA00JSF",5175,"F","F","Kimberly","Charley speaks Spanish","Laura","suggest","20","C","No",15
"A3HE75FVA00JSF",4231,"M","F","Karen","Olivia sleeps until noon","Benjamin","establish","4","NonProj","Yes",16
"A3HE75FVA00JSF",3384,NA,"F","Kimberly","Vanessa looked into the mirror",NA,"control_good","control_good4","control","Yes",17
"A3HE75FVA00JSF",3551,"M","F","Margaret","Mary is pregnant","Scott","confirm","1","C","Yes",18
"A3HE75FVA00JSF",2881,"M","F","Dorothy","Grace visited her sister","Brandon","reveal","9","NonProj","Yes",19
"A3HE75FVA00JSF",3366,"F","F","Michelle","Jon walks to work","Shirley","see","19","NonProj","Yes",20
"A3HE75FVA00JSF",13744,"F","M","Kenneth","Danny ate the last cupcake","Julie","inform_Sam","11","C","Yes",21
"A3HE75FVA00JSF",6016,NA,"M","Kenneth","Madison closed the window",NA,"control_bad","control_bad3","control","No",22
"A3HE75FVA00JSF",8313,"F","M","Thomas","Julian dances salsa","Cynthia","announce","18","C","Yes",23
"A3HE75FVA00JSF",6671,"M","F","Susan","Josie went on vacation to France","Larry","pretend","2","NonProj","No",24
"A3HE75FVA00JSF",5359,"M","F","Donna","Mia drank 2 cocktails last night","Eric","hear","6","C","No",25
"A3HE75FVA00JSF",4272,"M","F","Nancy","Zoe calculated the tip","Gregory","annoyed","10","NonProj","Yes",26
"A3HE75FVA00JSF",2865,"F","F","Jessica","Frank got a cat","Melissa","acknowledge","12","C","Yes",27
"A3HE75FVA00JSF",6431,NA,"F","Karen","Zack owns a car",NA,"control_good","control_good1","control","Yes",28
"A3HE75FVA00JSF",11199,NA,"M","David","the apartment has a balcony",NA,"control_bad","control_bad2","control","No",29
"A3HE75FVA00JSF",3160,"F","M","William","Jackson ran 10 miles","Virginia","be_right_that","13","C","Yes",30
"A3HE75FVA00JSF",4376,"M","M","Steven","Emma studied on Saturday morning","Kevin","know","3","NonProj","Yes",31
"A3HE75FVA00JSF",5536,"F","F","Jennifer","Josh learned to ride a bike yesterday","Stephanie","prove","16","C","Yes",32
"ANVXAMUEBGV8N",7767,"F","F","Karen","Jon walks to work","Nicole","admit","19","C","Yes",5
"ANVXAMUEBGV8N",5981,"F","F","Helen","Julian dances salsa","Heather","know","18","NonProj","Yes",6
"ANVXAMUEBGV8N",5171,NA,"M","James","Madison closed the window",NA,"control_bad","control_bad3","control","No",7
"ANVXAMUEBGV8N",4958,NA,"F","Donna","Sebastian did really well on the exam",NA,"control_bad","control_bad4","control","No",8
"ANVXAMUEBGV8N",5977,"M","M","William","Grace visited her sister","Brian","prove","9","C","Yes",9
"ANVXAMUEBGV8N",6519,"M","F","Margaret","Josie went on vacation to France","Justin","hear","2","C","No",10
"ANVXAMUEBGV8N",6336,NA,"F","Karen","Frederick solved the problem",NA,"control_good","control_good3","control","Yes",11
"ANVXAMUEBGV8N",6607,NA,"F","Margaret","the window broke",NA,"control_good","control_good2","control","Yes",12
"ANVXAMUEBGV8N",6381,"M","F","Susan","Zoe calculated the tip","Ryan","pretend","10","NonProj","No",13
"ANVXAMUEBGV8N",7255,"F","F","Carol","Danny ate the last cupcake","Catherine","acknowledge","11","C","Yes",14
"ANVXAMUEBGV8N",10226,"F","F","Lisa","Jackson ran 10 miles","Virginia","announce","13","C","Yes",15
"ANVXAMUEBGV8N",8297,"M","F","Betty","Emma studied on Saturday morning","Raymond","establish","3","NonProj","Yes",16
